Name,Title,Year,Toyline,Brand,height,mass,hair_color,skin_color,eye_color,birth_year,gender,homeworld,species,Jedi,Sith,Hero,Villain,BountyHunter,Neutral,OriginalTril,PrequelTril,SequelTril,Movies,rotation_period,orbital_period,diameter,climate,gravity,terrain,surface_water,population,classification,designation,average_height,skin_colors,hair_colors,eye_colors,average_lifespan,language,homeworld_species
Princess Leia Organa,Princess Leia Collection Ceremonial,1997,The Power Of The Force,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Rebel Set 3-Pack,2011,The Vintage Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Bespin Outfit,2012,The Vintage Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Sandstorm Outfit,2012,The Vintage Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Slave Outfit,2011,The Vintage Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,25th Anniversary - Swing To Freedom 2-Pack,2002,Power Of The Jedi,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,General,2000,Power Of The Jedi,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Mynock Hunt,1998,The Power Of The Force,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Bespin Escape,2001,Power Of The Jedi,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Holographic,2005,Original Trilogy Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Slave Outfit,2004,Original Trilogy Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Endor,2015,Saga Legends Series,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,A New Hope,2015,Saga Legends Series,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Boushh Disguise,2015,"The Black Series 3.75""",Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Jabba's Rancor Pit,2015,"The Black Series 3.75""",Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Star Wars Set #1,2015,The Force Awakens Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Episode 4: A New Hope,2004,Original Trilogy Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Commemorative TESB 3-Pack,2004,Original Trilogy Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Boushh Disguise,1996,The Shadows Of The Empire,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Bespin Outfit,2004,Original Trilogy Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Star Wars Revenge Of The Sith #4,2007,The 30th Anniversary Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Boushh Disguise,2006,The Saga Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Early Bird Kit,2005,Revenge Of The Sith Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,With Jabba's Sail Barge Cannon,2001,Power Of The Jedi,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Star Wars,1995,The Power Of The Force,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Star Wars,1995,The Power Of The Force,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,With Speeder Bike,1997,The Power Of The Force,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,All New Likeness,1998,The Power Of The Force,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Millennium Minted Coin Collection,1998,The Power Of The Force,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Dark Empire Comic Book,1998,The Power Of The Force,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Princess Leia Collection Endor,1998,The Power Of The Force,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,40th Anniversary Titanium Series,2017,"The Black Series 3.75""",Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,In Boushh Disguise,2019,The Vintage Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Hoth,2019,The Vintage Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,The Rebel,2019,Star Wars Galaxy Of Adventures,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,,2019,Star Wars Retro Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,General,2017,The Last Jedi Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Hong Kong Edition I 3-Pack,1997,The Power Of The Force,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Battle Of Hoth 4-Pack,2003,Star Wars SAGA Series,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Star Wars Rebels,2016,The Rogue One Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,D'Qar Ceremonial Dress,2016,"The Black Series 3.75""",Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Death Star Trash Compactor Set #2,2002,Star Wars SAGA Series,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,With Collectible Cup,2004,Star Wars SAGA Series,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Star Wars,2015,"The Black Series 3.75""",Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Epic Battles Ep6: Return Of The Jedi,2015,The Force Awakens Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Battle On Endor 8-Pack,2014,"The Black Series 3.75""",Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Imperial Captive,2003,Star Wars SAGA Series,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Bespin Escape,2021,The Vintage Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Endor Gear,2021,The Vintage Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Rebel Alliance 5-Pack,2020,Celebrate The Saga,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Hoth,2020,Star Wars Retro Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Comic 2-Pack #7 - 2008,2008,The Legacy Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Hoth Outfit,2018,SOLO: A Star Wars Story,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Episode 5 - Bundled With Han Solo,2019,Skywalker Saga Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Yavin,2019,The Vintage Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,In Combat Poncho,2007,The Saga Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Separation Of The Twins With Bail Organa,2005,Revenge Of The Sith Collection,Hasbro,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Bespin Gown,1980,Vintage Empire Strikes Back,Kenner,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Bespin Gown,1980,Vintage Empire Strikes Back,Kenner,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Hoth Outfit,1980,Vintage Empire Strikes Back,Kenner,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,In Combat Poncho,1984,Vintage Return Of The Jedi,Kenner,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Boushh Disguise,1983,Vintage Return Of The Jedi,Kenner,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Princess Leia Organa,Star Wars,1978,Vintage Star Wars,Kenner,150.0,49.0,brown,light,brown,19BBY,female,Alderaan,Human,0,0,1,0,0,0,1,0,1,6,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Qui-Gon Jinn,Jedi Council Set #1,2004,Original Trilogy Collection,Hasbro,193.0,89.0,brown,fair,blue,92BBY,male,Unknown,Human,1,0,1,0,0,0,0,1,0,1,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Qui-Gon Jinn,Epic Battles Ep1: The Phantom Menace,2015,The Force Awakens Collection,Hasbro,193.0,89.0,brown,fair,blue,92BBY,male,Unknown,Human,1,0,1,0,0,0,0,1,0,1,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Qui-Gon Jinn,2-Pack #2 With Darth Maul/Probe Droid,2018,SOLO: A Star Wars Story,Hasbro,193.0,89.0,brown,fair,blue,92BBY,male,Unknown,Human,1,0,1,0,0,0,0,1,0,1,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
